uat_siruta,PMP,PSD,PNL,USR_PLUS,PRO_ROMANIA,AUR,UDMR
3397,2.6755852842809364,15.384615384615385,50.50167224080268,10.702341137123746,2.0066889632107023,13.7123745819398,1.0033444816053512
3459,2.6315789473684212,58.55263157894737,18.859649122807017,3.289473684210526,3.0701754385964914,10.087719298245615,0.6578947368421053
3761,1.8115942028985508,8.695652173913043,65.21739130434783,5.797101449275362,3.9855072463768115,12.318840579710145,0.36231884057971014
3805,1.2965964343598055,13.938411669367909,48.78444084278768,12.641815235008103,1.7828200972447326,12.80388978930308,1.6207455429497568
3841,51.5527950310559,11.180124223602485,24.84472049689441,4.968944099378882,0.6211180124223602,1.2422360248447204,1.2422360248447204
3958,2.985074626865672,17.639077340569877,31.478968792401627,6.648575305291724,2.03527815468114,27.272727272727273,7.734056987788331
4008,1.5985790408525755,67.31793960923623,13.49911190053286,5.328596802841918,0.8880994671403197,8.703374777975133,0.3552397868561279
4106,8.982035928143713,32.13572854291417,30.93812375249501,9.181636726546905,2.594810379241517,13.373253493013973,0.3992015968063872
4142,3.963963963963964,17.117117117117118,33.513513513513516,17.65765765765766,13.333333333333334,10.99099099099099,0.18018018018018017
4188,13.24599708879185,16.157205240174672,36.098981077147016,8.442503639010189,3.784570596797671,17.758369723435226,1.1644832605531295
4240,4.352331606217617,11.917098445595855,65.28497409326425,7.668393782383419,0.6217616580310881,7.772020725388601,0.0
4268,3.5616438356164384,12.602739726027398,62.19178082191781,4.657534246575342,4.657534246575342,9.04109589041096,0.273972602739726
4302,1.36986301369863,9.132420091324201,65.75342465753425,8.67579908675799,1.97869101978691,5.327245053272451,5.47945205479452
4366,8.401084010840108,19.69286359530262,33.87533875338753,14.453477868112014,3.4327009936766033,11.02077687443541,6.4137308039747065
4482,3.789473684210526,42.31578947368421,37.473684210526315,5.2631578947368425,0.631578947368421,7.578947368421052,1.0526315789473684
4525,2.232142857142857,23.214285714285715,36.38392857142857,7.589285714285714,6.25,19.196428571428573,0.22321428571428573
4703,3.361344537815126,15.126050420168067,55.46218487394958,5.602240896358543,3.081232492997199,9.243697478991596,1.9607843137254901
4767,1.8558951965065502,15.720524017467248,57.4235807860262,5.240174672489083,2.8384279475982535,13.100436681222707,0.32751091703056767
4927,4.208654416123296,18.020154119739182,36.33669235328986,17.605216360403084,2.2525192649673977,16.419679905157082,0.6520450503852994
4981,27.102803738317757,14.018691588785046,33.177570093457945,5.607476635514018,5.607476635514018,9.345794392523365,0.4672897196261682
5103,2.3255813953488373,12.453113278319579,50.937734433608405,7.051762940735184,2.4006001500375094,19.80495123780945,1.7254313578394598
5167,2.8764805414551606,21.996615905245346,55.499153976311334,6.598984771573604,1.1844331641285957,8.798646362098138,0.8460236886632826
5210,1.3363028953229399,9.799554565701559,40.534521158129174,4.23162583518931,1.55902004454343,6.458797327394209,34.85523385300668
5309,2.2831050228310503,14.61187214611872,24.885844748858446,9.360730593607306,4.337899543378995,11.415525114155251,30.82191780821918
5336,7.106076210092688,31.307929969104016,21.73017507723996,16.168898043254377,3.398558187435633,15.962924819773429,0.5149330587023687
5577,3.5639412997903563,30.50314465408805,35.0104821802935,7.966457023060797,3.8784067085953877,14.570230607966456,0.31446540880503143
5700,5.6426332288401255,22.04806687565308,49.529780564263326,8.463949843260188,1.8808777429467085,8.568443051201672,0.0
5755,2.0952380952380953,22.857142857142858,33.142857142857146,10.095238095238095,3.238095238095238,5.523809523809524,18.666666666666668
5826,6.984126984126984,17.46031746031746,52.38095238095238,9.841269841269842,3.8095238095238093,5.396825396825397,0.6349206349206349
6048,2.7944111776447107,12.375249500998004,60.079840319361274,4.391217564870259,1.596806387225549,5.389221556886228,10.778443113772456
6119,1.9169329073482428,14.37699680511182,65.17571884984025,7.987220447284345,2.5559105431309903,3.5143769968051117,0.3194888178913738
6164,3.0405405405405403,33.445945945945944,43.24324324324324,3.0405405405405403,1.6891891891891893,11.486486486486486,0.6756756756756757
6217,2.33502538071066,16.751269035532996,43.3502538071066,10.964467005076141,2.436548223350254,18.883248730964468,0.30456852791878175
6271,2.150537634408602,31.54121863799283,34.76702508960574,4.659498207885305,7.885304659498208,15.770609318996415,1.4336917562724014
6397,5.936073059360731,16.894977168949772,51.141552511415526,6.392694063926941,10.045662100456621,6.392694063926941,0.45662100456621
6468,4.438642297650131,20.626631853785902,50.130548302872064,12.793733681462141,2.8720626631853787,5.7441253263707575,0.783289817232376
6547,0.9633911368015414,19.653179190751445,48.554913294797686,4.431599229287091,3.0828516377649327,8.285163776493256,11.946050096339114
6592,0.9146341463414634,9.75609756097561,4.878048780487805,7.317073170731708,0.9146341463414634,0.0,74.08536585365853
6627,2.0,43.2,26.0,7.6,1.2,14.4,2.0
6761,3.225806451612903,41.12903225806452,25.921658986175114,6.912442396313364,1.9585253456221199,14.170506912442397,0.576036866359447
6930,4.361370716510903,23.364485981308412,27.102803738317757,7.4766355140186915,3.426791277258567,28.660436137071652,0.6230529595015576
6976,2.6607538802660753,21.507760532150776,48.55875831485588,12.195121951219512,4.212860310421286,7.317073170731708,1.1086474501108647
7044,3.441084462982273,15.954118873826904,46.402502606882166,8.654848800834202,4.900938477580813,16.99687174139729,0.31282586027111575
7099,27.54158964879852,11.583487369069625,33.0252618607517,11.95317313616759,1.3555144793592113,10.412815773259396,0.6777572396796057
7197,2.021772939346812,26.127527216174183,45.56765163297045,3.7325038880248833,3.421461897356143,12.28615863141524,0.7776049766718507
7348,8.75,15.694444444444445,42.5,7.5,3.75,16.805555555555557,0.9722222222222222
7384,3.7151702786377707,32.81733746130031,34.46852425180599,12.280701754385966,2.2703818369453046,8.25593395252838,0.8255933952528379
7446,6.028368794326241,31.914893617021278,41.843971631205676,2.8368794326241136,3.0141843971631204,10.460992907801419,0.0
7767,1.2195121951219512,40.853658536585364,30.975609756097562,9.146341463414634,2.073170731707317,11.585365853658537,0.6097560975609756
7810,3.3333333333333335,22.266666666666666,41.46666666666667,12.266666666666667,5.333333333333333,8.8,0.6666666666666666
7865,6.172839506172839,12.535612535612536,42.26020892687559,7.977207977207978,2.0892687559354224,15.57454890788224,10.921177587844255
7945,2.4618991793669402,12.192262602579133,48.41735052754982,8.206330597889801,1.4067995310668229,24.73622508792497,0.11723329425556858
8014,3.5849056603773586,9.433962264150944,53.9622641509434,16.41509433962264,1.320754716981132,11.037735849056604,0.37735849056603776
8096,3.6492374727668846,35.130718954248366,26.034858387799563,9.803921568627452,3.758169934640523,15.468409586056644,2.396514161220044
8158,2.1922428330522767,21.58516020236088,34.654300168634066,15.682967959527824,2.0236087689713322,8.263069139966273,11.551433389544687
8229,2.862254025044723,29.516994633273704,27.191413237924866,2.5044722719141324,15.384615384615385,16.815742397137747,0.35778175313059035
8354,1.530054644808743,7.978142076502732,26.775956284153004,4.1530054644808745,0.6557377049180327,52.78688524590164,1.2021857923497268
8425,8.687943262411348,47.163120567375884,11.170212765957446,7.092198581560283,5.319148936170213,16.843971631205672,0.3546099290780142
8826,4.0225829216654905,18.207480592801694,35.49752999294284,17.925194071983064,3.5285815102328866,14.749470712773466,1.1291460832745237
9019,7.575757575757576,21.428571428571427,46.103896103896105,7.575757575757576,3.6796536796536796,10.38961038961039,0.21645021645021645
9026,15.015015015015015,9.75975975975976,39.03903903903904,4.504504504504505,1.5015015015015014,15.015015015015015,12.162162162162161
9262,4.373576309794989,18.98573312552452,25.1768373096751,23.560724133796906,3.8364704471885864,10.490348879031291,6.538784318427047
9280,2.3026315789473686,19.07894736842105,31.25,10.964912280701755,8.991228070175438,13.048245614035087,6.469298245614035
9333,3.8572806171648986,18.418514946962393,21.793635486981678,21.697203471552555,6.26808100289296,15.911282545805207,4.146576663452266
9360,3.5108958837772395,16.707021791767556,19.612590799031477,12.711864406779661,2.542372881355932,10.532687651331718,26.75544794188862
9397,3.2853566958698375,16.33291614518148,29.662077596996244,20.775969962453065,3.598247809762203,16.426783479349186,1.376720901126408
9459,2.6395939086294415,22.487309644670052,27.66497461928934,8.680203045685278,2.284263959390863,12.791878172588833,14.16243654822335
9495,7.582260371959943,22.317596566523605,32.832618025751074,15.236051502145923,1.6452074391988556,12.088698140200286,1.78826895565093
9538,2.8908794788273617,21.661237785016286,35.586319218241044,8.916938110749186,3.3387622149837135,17.50814332247557,2.2801302931596092
9574,3.5480138835325876,38.25684535287312,22.48360971847281,12.726571538758195,3.7022753567296567,11.762437331276514,1.1183956806787505
9627,19.336311423101467,20.293554562858965,18.3152520740268,11.550733886407148,4.148053605615827,17.03892788768347,1.6592214422463305
9654,3.5778175313059033,37.32856290995826,14.728682170542635,7.9308288610614195,1.2522361359570662,24.86583184257603,2.2659511031604054
9690,5.851755526657997,21.261378413524056,33.355006501950584,11.833550065019505,3.3810143042912872,11.118335500650195,1.5604681404421326
9743,4.901960784313726,23.529411764705884,29.69187675070028,8.823529411764707,7.983193277310924,14.565826330532213,0.5602240896358543
9798,1.927437641723356,39.002267573696145,26.75736961451247,8.049886621315192,2.380952380952381,13.945578231292517,0.45351473922902497
9832,5.342237061769616,47.57929883138564,18.030050083472453,6.010016694490818,2.003338898163606,14.858096828046744,0.5008347245409015
9887,5.960264900662252,20.86092715231788,37.41721854304636,6.622516556291391,7.947019867549669,7.28476821192053,0.0
9930,3.605769230769231,27.64423076923077,36.05769230769231,7.211538461538462,4.6875,14.182692307692308,0.1201923076923077
10006,8.092485549132949,32.65895953757225,19.07514450867052,4.335260115606936,13.583815028901734,10.982658959537572,0.28901734104046245
10051,3.8863976083707024,20.92675635276532,38.41554559043348,6.278026905829597,4.932735426008969,16.741405082212257,0.8968609865470852
10104,2.4390243902439024,52.4390243902439,20.066518847006652,5.099778270509978,3.991130820399113,9.42350332594235,0.5543237250554324
10195,2.598870056497175,25.19774011299435,23.050847457627118,7.68361581920904,2.824858757062147,12.655367231638419,1.1299435028248588
10239,9.7165991902834,19.23076923076923,32.99595141700405,2.0242914979757085,6.0728744939271255,16.194331983805668,1.417004048582996
10293,2.4200518582541055,27.744165946413137,44.5980985306828,4.407951598962835,4.407951598962835,9.248055315471046,0.25929127052722556
10346,6.927710843373494,29.819277108433734,28.012048192771083,6.626506024096385,0.9036144578313253,9.036144578313253,1.8072289156626506
10373,2.7954256670902162,27.44599745870394,38.11944091486658,5.336721728081321,2.4142312579415504,14.739517153748412,1.5247776365946633
10417,3.7825059101654848,30.023640661938533,36.87943262411348,3.5460992907801416,6.1465721040189125,8.037825059101655,0.7092198581560284
10453,3.527336860670194,28.395061728395063,33.86243386243386,4.938271604938271,8.289241622574956,11.81657848324515,1.2345679012345678
10514,6.550218340611353,14.192139737991265,36.68122270742358,14.410480349344978,3.7117903930131004,13.973799126637555,0.2183406113537118
10532,4.137235116044399,40.46417759838547,27.043390514631685,3.027245206861756,6.760847628657921,8.476286579212916,0.30272452068617556
10649,6.791569086651054,35.831381733021075,19.90632318501171,9.601873536299765,7.02576112412178,5.152224824355972,0.936768149882904
10701,5.182926829268292,38.71951219512195,30.79268292682927,3.3536585365853657,6.097560975609756,8.536585365853659,0.0
10765,9.064327485380117,31.28654970760234,14.912280701754385,9.35672514619883,3.801169590643275,18.128654970760234,0.0
10827,1.3392857142857142,49.441964285714285,16.852678571428573,5.691964285714286,2.1205357142857144,16.294642857142858,0.5580357142857143
10872,2.42914979757085,15.587044534412955,42.91497975708502,10.121457489878543,3.6437246963562755,15.68825910931174,3.54251012145749
10916,3.9408866995073892,19.458128078817733,34.48275862068966,3.6945812807881775,2.955665024630542,26.354679802955665,0.7389162561576355
10943,4.778156996587031,29.522184300341298,36.177474402730375,4.010238907849829,1.8771331058020477,8.959044368600683,0.3412969283276451
11058,4.468085106382978,53.93617021276596,16.06382978723404,3.5106382978723403,3.404255319148936,9.46808510638298,0.5319148936170213
11174,8.571428571428571,31.428571428571427,27.01298701298701,5.194805194805195,4.935064935064935,11.428571428571429,1.0389610389610389
11236,2.3076923076923075,40.0,21.346153846153847,6.346153846153846,10.576923076923077,12.307692307692308,1.1538461538461537
11307,5.511811023622047,19.68503937007874,33.46456692913386,4.724409448818897,9.448818897637794,15.748031496062993,1.1811023622047243
11352,1.468189233278956,8.156606851549755,21.04404567699837,7.3409461663947795,4.404567699836868,13.213703099510603,39.47797716150082
11398,2.370500438981563,19.754170324846356,28.97278314310799,9.657594381035997,3.9508340649692713,23.880597014925375,0.9657594381035997
11423,1.3268998793727382,15.440289505428227,6.151990349819059,3.1363088057901085,3.3775633293124248,15.560916767189385,50.42219541616405
11478,2.142857142857143,43.80952380952381,28.333333333333332,4.523809523809524,3.0952380952380953,8.095238095238095,1.4285714285714286
11502,1.0548523206751055,12.869198312236287,37.130801687763714,4.641350210970464,1.8987341772151898,21.518987341772153,16.244725738396625
11539,6.4804469273743015,29.273743016759777,22.56983240223464,10.502793296089385,3.016759776536313,16.424581005586592,1.452513966480447
11584,2.1335807050092765,13.57452071737786,31.32343846629561,9.338280766852195,2.7520098948670375,16.3265306122449,18.089053803339517
11637,2.0833333333333335,7.291666666666667,11.875,5.833333333333333,3.5416666666666665,11.25,51.25
11664,3.8812785388127855,20.319634703196346,39.04109589041096,3.4246575342465753,7.077625570776256,15.753424657534246,0.228310502283105
11735,11.363636363636363,19.19191919191919,36.86868686868687,5.808080808080808,1.5151515151515151,16.161616161616163,1.0101010101010102
11762,5.86734693877551,28.316326530612244,39.54081632653061,3.826530612244898,3.316326530612245,10.204081632653061,0.0
11842,7.441253263707572,29.112271540469973,26.631853785900784,3.7859007832898173,7.83289817232376,14.360313315926893,1.0443864229765014
11940,6.6727605118829985,29.3418647166362,17.276051188299817,6.307129798903108,6.124314442413163,23.583180987202926,2.010968921389397
11995,4.562737642585551,19.39163498098859,30.671736375158428,3.1685678073510775,3.1685678073510775,25.85551330798479,0.2534854245880862
12037,2.2696929238985315,16.421895861148197,32.176234979973295,11.214953271028037,2.0026702269692924,27.903871829105473,1.0680907877169559
12055,4.038004750593824,12.707838479809975,28.38479809976247,5.10688836104513,2.494061757719715,14.370546318289787,27.672209026128264
12091,3.8671710802858343,19.041614123581336,25.346784363177807,14.712063892391761,4.0773434216057165,22.44640605296343,0.7145859604875998
12126,2.5284450063211126,17.825537294563844,48.92541087231353,4.171934260429835,1.8963337547408343,17.193426042983564,1.6434892541087232
12144,9.8703888334995,12.562313060817548,39.38185443668993,9.571286141575275,2.991026919242273,15.553339980059821,0.3988035892323031
12206,1.408450704225352,32.863849765258216,22.535211267605632,7.511737089201878,3.2863849765258215,26.134585289514867,0.4694835680751174
12224,2.0100502512562812,28.30820770519263,42.21105527638191,4.0201005025125625,2.1775544388609713,14.74036850921273,0.8375209380234506
12242,9.32475884244373,35.79849946409432,13.39764201500536,6.323687031082529,4.287245444801715,18.863879957127544,0.857449088960343
12288,3.0405405405405403,8.445945945945946,51.689189189189186,3.7162162162162162,3.3783783783783785,16.89189189189189,4.054054054054054
12340,2.0100502512562812,22.110552763819097,34.67336683417086,6.532663316582915,2.8894472361809047,16.331658291457288,1.7587939698492463
12368,2.3452768729641695,18.892508143322477,30.618892508143322,11.335504885993485,2.801302931596091,23.778501628664497,0.9771986970684039
12402,1.639344262295082,27.868852459016395,20.491803278688526,18.852459016393443,9.01639344262295,13.934426229508198,0.0
12457,4.02542372881356,18.64406779661017,33.26271186440678,7.415254237288136,9.745762711864407,16.73728813559322,0.423728813559322
12509,1.3744075829383886,42.03791469194313,27.819905213270143,2.6066350710900474,1.6587677725118484,14.360189573459715,0.0947867298578199
12572,7.589285714285714,34.151785714285715,24.330357142857142,7.366071428571429,4.464285714285714,10.267857142857142,0.8928571428571429
12643,2.869757174392936,13.980868285504046,26.931567328918323,16.48270787343635,3.384841795437822,16.850625459896982,14.201618837380426
12689,8.695652173913043,29.032258064516128,22.580645161290324,14.586255259467041,4.628330995792426,7.5736325385694245,0.5610098176718092
12778,2.179176755447942,14.76997578692494,30.750605326876514,12.590799031476998,4.358353510895884,24.213075060532688,0.6053268765133172
12812,9.221902017291066,10.37463976945245,26.368876080691642,2.161383285302594,13.688760806916427,17.435158501440924,0.1440922190201729
12849,1.7857142857142858,5.714285714285714,12.5,1.4285714285714286,2.142857142857143,6.428571428571429,63.92857142857143
12876,3.7009622501850483,10.80680977054034,27.979274611398964,13.915618060695781,2.516654330125833,13.249444855662473,20.87342709104367
12912,1.048951048951049,1.9230769230769231,6.993006993006993,5.06993006993007,1.048951048951049,1.7482517482517483,79.8951048951049
12920,3.7593984962406015,13.233082706766917,41.05263157894737,11.578947368421053,2.255639097744361,20.451127819548873,0.7518796992481203
12938,4.048582995951417,13.49527665317139,40.7557354925776,10.39136302294197,4.723346828609986,19.163292847503374,0.8097165991902834
13169,4.271949329560003,36.23295824629967,19.450621027334186,23.58780854839072,5.013139276329088,6.369741481930688,0.17519035105451114
13187,6.704980842911877,34.642401021711365,19.061302681992338,20.019157088122604,4.693486590038314,9.770114942528735,0.15964240102171137
13276,12.942931741887355,45.02051473330847,12.980231256993658,12.942931741887355,4.848936963819471,6.713912719134651,0.29839612085042894
13301,3.0613322073260845,43.903726380238574,14.631056687427426,18.32576797213132,5.55262324501214,9.532355114536049,0.1477884513881558
13365,4.722056186491333,46.02510460251046,18.350268977884042,14.70412432755529,4.781829049611477,6.694560669456067,0.17931858936043035
13392,7.248557812891899,38.32455480311011,17.95836468522699,19.513418610484074,4.790569350388764,6.54627539503386,0.3009781790820166
13490,3.8095238095238093,34.60729746444032,21.743970315398887,23.735312306740877,4.465058750773037,7.173778602350031,0.22263450834879406
13524,2.0985401459854014,55.565693430656935,15.328467153284672,11.496350364963504,3.4671532846715327,7.208029197080292,0.36496350364963503
13622,4.413414786186261,38.44907118813116,18.86298466525371,17.740930058596184,5.959356688692183,9.163445954369779,0.17454182770228152
13668,4.227578032398261,49.26906361122086,14.026076649545635,11.181351244567365,4.50414855788226,9.877518767285657,0.3555906756222837
13757,3.208955223880597,45.07462686567164,19.776119402985074,11.455223880597014,5.522388059701493,7.835820895522388,0.1865671641791045
13819,5.0394656952034005,33.63691560412872,26.41165755919854,8.439587128111718,8.075288403157256,13.296903460837887,0.12143290831815422
13891,5.191873589164786,30.9255079006772,42.88939051918736,6.997742663656885,5.417607223476298,5.643340857787811,0.22573363431151242
13935,1.8894331700489853,53.88383484954514,14.415675297410777,12.31630510846746,5.668299510146956,6.088173547935619,0.06997900629811056
13999,7.706945765937203,49.00095147478592,13.701236917221694,6.850618458610847,7.2312083729781165,10.085632730732636,0.19029495718363462
14049,3.7924151696606785,38.12375249500998,22.954091816367267,12.375249500998004,5.389221556886228,12.17564870259481,0.0
14085,3.5751840168243953,41.11461619348054,24.290220820189276,8.201892744479496,7.255520504731861,10.410094637223974,0.31545741324921134
14165,1.994851994851995,53.08880308880309,14.929214929214929,9.781209781209782,6.94980694980695,9.588159588159588,0.1287001287001287
14272,9.722222222222221,50.571895424836605,17.892156862745097,7.271241830065359,2.6143790849673203,7.271241830065359,0.08169934640522876
14352,7.547169811320755,33.333333333333336,18.867924528301888,13.364779874213836,15.09433962264151,7.70440251572327,0.31446540880503143
14405,5.555555555555555,54.282407407407405,12.731481481481481,3.4722222222222223,8.796296296296296,11.574074074074074,0.3472222222222222
14450,2.212051868802441,43.401983218916854,40.35087719298246,3.5850495804729214,3.051106025934401,3.8901601830663615,0.15255530129672007
14584,3.7803780378037803,54.99549954995499,16.92169216921692,5.3105310531053105,5.2205220522052205,9.54095409540954,0.09000900090009001
14673,10.253583241455347,57.11135611907387,12.458654906284455,5.622932745314222,5.733186328555678,3.9691289966923926,0.11025358324145534
14726,3.3333333333333335,44.523809523809526,21.666666666666668,3.3333333333333335,17.142857142857142,5.0,0.23809523809523808
14753,17.29200652528548,37.84665579119086,9.787928221859707,6.688417618270799,4.730831973898858,14.35562805872757,0.0
14851,3.0172413793103448,53.36206896551724,15.172413793103448,10.0,4.482758620689655,8.362068965517242,0.603448275862069
14922,2.904040404040404,49.74747474747475,18.434343434343436,13.51010101010101,2.398989898989899,8.207070707070708,0.3787878787878788
14940,6.955177743431221,47.063369397217926,18.39258114374034,6.3369397217928904,7.5734157650695515,7.882534775888717,0.6182380216383307
15064,5.816135084427767,41.46341463414634,27.204502814258912,3.377110694183865,9.75609756097561,6.566604127579738,0.18761726078799248
15108,6.012412723041117,49.767261442979056,12.335143522110164,10.4344453064391,5.275407292474787,10.240496508921645,0.11636927851047324
15233,5.866425992779783,52.07581227436823,14.07942238267148,9.83754512635379,4.332129963898917,10.1985559566787,0.18050541516245489
15313,2.727272727272727,45.63636363636363,20.90909090909091,7.090909090909091,8.181818181818182,7.454545454545454,0.36363636363636365
15402,3.225806451612903,70.09925558312655,9.181141439205955,6.451612903225806,2.6054590570719602,4.094292803970223,0.24813895781637718
15448,8.974358974358974,33.333333333333336,34.77564102564103,6.410256410256411,4.8076923076923075,6.410256410256411,0.32051282051282054
15493,3.2653061224489797,55.64625850340136,15.374149659863946,11.156462585034014,1.7687074829931972,8.70748299319728,0.1360544217687075
15554,3.6082474226804124,41.23711340206186,35.30927835051546,2.577319587628866,9.278350515463918,3.865979381443299,0.0
15652,8.033826638477802,45.87737843551797,13.31923890063425,13.742071881606766,3.171247357293869,10.359408033826638,0.21141649048625794
15741,2.3157894736842106,44.07017543859649,14.24561403508772,13.964912280701755,6.7368421052631575,13.403508771929825,0.14035087719298245
15830,13.956941351150705,32.516703786191535,14.25389755011136,6.829992576095026,6.755753526354862,18.55976243504083,0.2969561989606533
15901,4.454148471615721,53.624454148471614,10.56768558951965,6.812227074235808,6.899563318777292,11.179039301310043,0.08733624454148471
15983,3.522504892367906,47.16242661448141,17.416829745596868,7.632093933463796,5.675146771037182,8.806262230919765,0.3913894324853229
16132,4.232804232804233,45.326278659611994,13.932980599647266,5.291005291005291,8.465608465608465,15.343915343915343,0.3527336860670194
16285,2.459016393442623,51.99063231850117,17.330210772833723,12.763466042154567,4.8009367681498825,6.323185011709602,0.234192037470726
16329,3.493449781659389,42.79475982532751,23.14410480349345,6.550218340611353,6.550218340611353,6.550218340611353,0.2183406113537118
16365,2.9106029106029108,52.7027027027027,13.92931392931393,10.498960498960498,3.7422037422037424,11.642411642411643,0.31185031185031187
16427,6.42023346303502,51.36186770428016,20.817120622568094,5.058365758754864,3.501945525291829,10.116731517509727,0.38910505836575876
16454,3.2684824902723735,34.39688715953307,42.568093385214006,5.447470817120623,3.8910505836575875,6.147859922178989,0.0
16472,5.53306342780027,40.35087719298246,31.309041835357625,7.557354925775979,4.183535762483131,6.207827260458839,0.0
16506,2.6690391459074734,50.0,16.90391459074733,9.786476868327401,5.160142348754448,8.896797153024911,0.0
16551,1.4510278113663846,55.259975816203145,14.631197097944376,9.310761789600967,2.902055622732769,8.464328899637243,0.0
16613,5.351170568561873,64.88294314381271,11.872909698996656,3.511705685618729,3.0100334448160537,5.852842809364549,0.0
16659,1.216089803554724,27.128157156220766,62.394761459307766,1.5902712815715623,1.5902712815715623,1.6838166510757717,0.2806361085126286
16739,5.2301255230125525,38.07531380753138,31.799163179916317,6.903765690376569,7.112970711297071,7.112970711297071,0.0
16757,3.5476718403547673,43.976348854397635,16.038433111603844,6.873614190687362,11.899482631189949,10.125646711012564,0.22172949002217296
16908,2.880658436213992,57.407407407407405,13.854595336076818,12.414266117969822,4.3895747599451305,3.909465020576132,0.205761316872428
16944,5.120910384068279,56.18776671408251,14.22475106685633,6.116642958748222,2.844950213371266,10.81081081081081,0.2844950213371266
17049,2.0547945205479454,65.06849315068493,11.741682974559687,6.8493150684931505,3.228962818003914,5.47945205479452,0.5870841487279843
17101,2.3605150214592276,50.0,11.909871244635193,13.733905579399142,4.291845493562231,11.051502145922747,0.2145922746781116
17209,7.413127413127413,45.63706563706564,13.822393822393822,6.872586872586872,7.413127413127413,11.891891891891891,0.3088803088803089
17254,1.9619157530294287,57.35718407386036,11.54068090017311,5.770340450086555,8.713214079630697,7.963069821119446,0.28851702250432776
17334,8.219178082191782,39.178082191780824,26.027397260273972,9.863013698630137,6.575342465753424,6.027397260273973,0.0
17398,4.684684684684685,62.7027027027027,12.432432432432432,5.225225225225225,5.225225225225225,3.4234234234234235,0.18018018018018017
17423,9.276437847866418,41.37291280148423,11.50278293135436,3.339517625231911,5.75139146567718,19.29499072356215,0.18552875695732837
17496,8.758731864588931,30.7898979043525,21.601289629231594,17.463729177861364,4.513702310585707,8.490059108006449,0.2686727565824825
17575,3.7267080745341614,39.33747412008282,35.40372670807454,3.7267080745341614,2.484472049689441,10.144927536231885,0.0
17619,6.099815157116451,48.42883548983364,17.837338262476894,6.7467652495378925,2.957486136783734,9.611829944547136,0.18484288354898337
17726,6.153846153846154,55.21367521367522,15.213675213675213,7.863247863247863,3.247863247863248,4.102564102564102,0.17094017094017094
17771,1.7167381974248928,70.81545064377683,9.155937052932762,3.719599427753934,1.5736766809728182,8.297567954220314,0.0
17824,1.4806378132118452,62.52847380410023,10.933940774487471,6.150341685649202,4.4419134396355355,7.744874715261959,0.3416856492027335
17851,2.821997105643994,48.118668596237335,12.879884225759769,7.814761215629522,4.92040520984081,17.221418234442837,0.2170767004341534
17913,4.4534412955465585,31.983805668016196,8.502024291497976,27.530364372469634,4.4534412955465585,14.574898785425102,0.8097165991902834
17968,8.732057416267942,42.344497607655505,31.9377990430622,3.708133971291866,4.784688995215311,4.425837320574162,0.0
18028,3.5640849897189857,39.47909527073338,25.222755311857437,11.51473612063057,5.071967100753941,9.93831391363948,0.3427004797806717
18162,1.7582417582417582,71.42857142857143,9.23076923076923,3.076923076923077,5.714285714285714,4.615384615384615,0.0
18242,2.461799660441426,59.76230899830221,17.232597623089983,6.960950764006792,3.735144312393888,6.196943972835314,0.0
