Code,Localitate,Shannon,Simpsone,Inverse Simpson
50102,Vernesti,0.4449226326937006,0.1679680247611668,1.201876886658054
50228,Vintila Voda,-0.0,0.0,1.0
50326,Viperesti,0.5328095226866656,0.2130259457420247,1.2706899224814767
50399,Valcelele,0.33062064297560556,0.11421035631743393,1.1289362063916415
50415,Zarnesti,0.4282558290054476,0.15750800238715268,1.1869548943294923
50479,Ziduri,0.22967269025968962,0.07177791925678934,1.0773283902051953
50549,Unguriu,0.014024920011399667,0.002531641502857118,1.002538066978557
50564,Florica,0.0946220435508833,0.0239712341927516,1.0245599669113499
50790,Municipiul Resita,0.5880104838660495,0.14628837490612945,1.1713557255238785
50889,Oras Anina,0.7327317416912887,0.2144249030578701,1.2729527754794216
50923,Oras Baile Herculane,0.28992533749389293,0.07286761919593476,1.0785946221970368
50969,Oras Bocsa,0.5415296658818031,0.14591749219908012,1.1708470678960357
50987,Ocna De Fier,0.21250098957748115,0.0517968056787933,1.0546262720786057
51010,Municipiul Caransebes,0.507522748650543,0.1270539793250105,1.1455462036779414
51056,Oras Moldova Noua,0.9168720839176391,0.30517094846429493,1.4392029201856325
51118,Oras Oravita,0.4072859830264323,0.10299212041035055,1.1148174088029927
51207,Oras Otelu Rosu,0.38064282557673695,0.09706120033812338,1.107494771931907
51243,Armenis,0.10576293440638698,0.02492608694655185,1.0255632794733434
51305,Bania,0.11402412570959262,0.03008557016629343,1.031018788091906
51332,Bautar,0.07024264898026958,0.014855457426020013,1.0150794698483592
51387,Berliste,0.6695107508813631,0.2784588146565371,1.3859222734790768
51449,Berzasca,1.5171661272346135,0.5657339242214006,2.3027357092241005
51500,Berzovia,0.7436140332840385,0.23856843665130145,1.313315665037711
51546,Bolvasnita,-0.0,0.0,1.0
51573,Bozovici,0.3741825950431711,0.10415223544795937,1.1162610876190997
51626,Brebu,0.04197695565927103,0.00906599513604811,1.0091489393759303
51662,Brebu Nou,1.1084088295435786,0.4837750135208221,1.9371398638030384
51699,Buchin,0.05090945167147312,0.011392686631944482,1.0115239756755705
51751,Bucosnita,-0.0,0.0,1.0
51804,Carasova,1.1685453348243824,0.3743088663681684,1.5982326522600507
51840,Carbunari,-0.0,0.0,1.0
51877,Constantin Daicoviciu,0.5884905979049377,0.19598435736917486,1.2437568959826366
51948,Ciclova Romana,0.3468934869474982,0.11471230750758488,1.1295763043814908
51984,Ciuchici,0.5102605878743733,0.20117138231930265,1.251832968757904
52035,Ciudanovita,0.22066016843718156,0.05353890072630507,1.0565674603714725
52062,Copacele,0.9853147058621745,0.4756416280663476,1.9070926555674999
52115,Cornea,-0.0,0.0,1.0
52160,Cornereva,-0.0,0.0,1.0
52570,Dalboset,0.05029117234655046,0.011228587756155983,1.011356100729768
52650,Doclin,0.8093945114092069,0.2358028694201172,1.3085628825132944
52696,Dognecea,0.30768260783245077,0.08607445503521882,1.0941810364196962
52721,Domasnea,0.16485359974596353,0.047385835903883455,1.049742947029184
52758,Ezeris,0.18384478726787673,0.05427864670566107,1.0573939104965602
52785,Farliug,0.5037184766034223,0.12885281640195367,1.1479116489474956
52856,Forotic,0.32432445419217504,0.09452244002961241,1.1043895997076987
52909,Garnic,0.7892127787395937,0.36116136122543696,1.5653405090184058
52936,Glimboca,0.02368401753604066,0.00463765610645539,1.0046592641713914
52954,Goruia,0.2404091854660451,0.0679811097992915,1.0729396265612727
52990,Gradinari,0.5030424195046213,0.18422436200378067,1.2258272414904285
53023,Iablanita,0.09797656547316408,0.025007154515650054,1.0256485518139644
53069,Lapusnicel,0.4864867319523378,0.166716002379536,1.2000710476327545
53103,Lapusnicu Mare,0.05574451936762807,0.011306312133666507,1.0114356066721395
53130,Luncavita,0.130433898182698,0.035477377329965476,1.0367823174865047
53167,Lupac,0.5499436716505012,0.1748203651291157,1.2118573432274171
53210,Marga,0.20235123014814493,0.053578869274469865,1.0566120805369128
53247,Maureni,0.23039125878694774,0.05576915950474126,1.0590630565249168
53274,Mehadia,0.04279655054044409,0.0077517517248784085,1.007812310818743
53327,Mehadica,0.3110097551471365,0.08475213943981508,1.0926002049192902
53345,Naidas,0.6330801853938698,0.2681013979052005,1.3663094821302508
53372,Obreja,0.15003765357338195,0.03293143529265208,1.0340528443323125
53425,Paltinis,0.9560743913853529,0.4605187283200203,1.8536324660278476
53489,Coronini,0.6885038616337883,0.29225431560222226,1.4129369094647353
53513,Pojejena,1.136730832331261,0.516249876663416,2.067182935484689
53577,Prigor,0.097484807999766,0.02283631710155809,1.0233700018750405
53639,Ramna,0.07342307963503836,0.015822644073289593,1.016077025119513
53675,Racasdia,0.817994015085549,0.3652673574376327,1.575466476661853
53700,Eftimie Murgu,0.01990266620573229,0.0037902579714790274,1.0038046786851944
53728,Rusca Montana,0.2372656689922043,0.0659021249480427,1.0705516270919437
53755,Sacu,0.9367211622781073,0.32276883955205615,1.4766006917616812
53791,Sasca Montana,0.32247225282881825,0.09366507867457496,1.1033448855061208
53853,Sichevita,0.10496244784420358,0.02719337964965396,1.0279535306203618
54056,Slatina-Timis,0.21060141686754288,0.05802114079094056,1.0615949500604063
54109,Socol,1.491957223368309,0.5802250157922116,2.3822286644527644
54163,Sopotu Nou,0.39390371533698243,0.1311461622069252,1.15094156980424
54270,Teregova,0.08348809081080673,0.020599986794880287,1.0210332719186577
54305,Ticvaniu Mare,0.9916695041579567,0.4585338671207142,1.8468375753852355
54350,Tarnova,0.019293278800736422,0.003656294865086007,1.003669712415748
54387,Toplet,0.3000735852065916,0.08479780801209358,1.092654725649099
54412,Turnu Ruieni,0.013726556712206838,0.0024698943405421225,1.0024760098231915
54485,Valiug,0.4694688151906825,0.14689387755102046,1.1721871097693424
54500,Varadia,0.9798905742441872,0.41061004911328713,1.696669579275217
54537,Vermes,0.12160716558794743,0.029857167590027656,1.0307760533733556
54573,Vrani,0.679169713949848,0.28313791810526645,1.3949684677935628
54617,Zavoi,0.14356711482459855,0.03202217904641058,1.0330815214493907
54699,Zorlentu Mare,0.06379684937230369,0.014908637108806522,1.015134268424657
54975,Municipiul Cluj-Napoca,0.8241855966694367,0.30810448101970844,1.445304923312395
55008,Municipiul Dej,0.6292164387454123,0.23197288703304375,1.3020373670623582
55062,Cuzdrioara,0.6846064713684893,0.23484500499043626,1.3069247492627307
55106,Jichisu De Jos,0.04751945003840976,0.01049839530496155,1.0106097809797865
55160,Mica,0.9733418075382819,0.420406851247236,1.7253482070171402
55259,Municipiul Turda,0.7797009039111444,0.2690712578627844,1.368122420628894
55277,Mihai Viteazu,0.9322640709324619,0.398862346896535,1.6635124997367028
55311,Sandulesti,0.2612686361617597,0.07941998777580661,1.0862716838527937
55357,Municipiul Campia Turzii,0.6879219859211323,0.23074235923919684,1.299954588700595
55384,Municipiul Gherla,0.9082597184365461,0.34502335145090646,1.5267719883070692
55446,Oras Huedin,1.3347258710536958,0.5524928056293761,2.2346009462627845
55473,Aghiresu,1.3134691940582912,0.5602283591538179,2.2739074263084817
55598,Aiton,0.622937488104321,0.23373980709888043,1.305039736194469
55623,Alunis,0.05245188946213945,0.011803968372156026,1.0119449663774822
55687,Apahida,0.5097995968651895,0.15904218035574447,1.1891202824215643
55776,Aschileu,0.8543948470918803,0.30966949462890625,1.448581501497519
55838,Baciu,1.2123918410442638,0.5046314275753044,2.0186989156483417
55918,Baisoara,0.2336527624949759,0.06326094081914801,1.0675331515208384
56014,Belis,0.033245882303260976,0.006890529182780547,1.0069383380032721
56096,Bobalna,0.390361157929389,0.11716715550560575,1.132717259259547
56210,Bontida,1.3425983564337314,0.5432903072358877,2.189574725133968
56265,Borsa,0.6106676062928859,0.2096164775543382,1.265208562174636
56327,Buza,1.2035792346797058,0.5378255604446307,2.163685211501616
56354,Caianu,1.1110613813931316,0.49980190284548087,1.9992079251974526
56425,Calarasi,0.9555546660962734,0.45083066874876054,1.8209319841688503
56461,Calatele,0.942720668472565,0.3415709957074321,1.5187666300855387
56522,Camarasu,1.0663943032635559,0.43076527852893465,1.7567445594599604
56568,Capusu Mare,1.2341715618542117,0.5357975652171252,2.154232561205195
56666,Caseiu,0.5029946208966943,0.18476681199271972,1.2266428976528243
56773,Catina,0.9092565905710474,0.3559453431100005,1.552663255054755
56844,Ceanu Mare,0.48833400075178757,0.15740046709384603,1.186803411284797
56988,Chinteni,0.7559805396822546,0.314042613514085,1.457816505370532
57083,Chiuiesti,0.10111692136399021,0.024152462347244996,1.024750241626207
57163,Ciucea,0.06987290917033168,0.014595454118623175,1.0148116366822406
57225,Ciurila,0.34087616332800835,0.09715758882858672,1.1076130093429344
57314,Catcau,0.2586146835133682,0.07751733223533286,1.08403120724552
57350,Cojocna,1.3671063095428566,0.5586959414626869,2.2660113376579063
57449,Cornesti,0.7728105089944656,0.2861226363528495,1.4008008250759887
57546,Dabaca,0.7256069052307774,0.25123756802401953,1.3355370906643977
57582,Feleacu,0.9475257815988776,0.39645037434736163,1.6568645849438919
57644,Fizesu Gherlii,1.3503008647825125,0.5506576665654755,2.2254747118005835
57706,Floresti,0.9489006783038005,0.34683117944692055,1.5309977582108658
57742,Frata,0.7513569535455207,0.27417273631314865,1.3777382719415687
57831,Geaca,0.9143158960031244,0.343498153823555,1.5232249624645147
57902,Gilau,0.8421181028774811,0.3006169036135451,1.4298315260502588
57948,Garbau,1.224751245452723,0.5396870027700831,2.1724348563212965
58008,Iara,0.5624704364771557,0.18896144662158554,1.2329870088597623
58142,Iclod,0.32043318822958466,0.09066107487643149,1.0996999824505607
58204,Izvoru Crisului,0.7234125938630879,0.3208910877406337,1.4725178567794712
58259,Jucu,0.6150822250124748,0.22877531436011211,1.29663899330491
58311,Luna,0.9510314953601084,0.35371033674174346,1.5472938170765718
58357,Maguri-Racatau,0.019209813098083978,0.0036380051992259688,1.003651288606159
58393,Manastireni,0.8187563141165792,0.29104861358332346,1.4105339507894883
58464,Margau,0.039035742537290995,0.008321630030803773,1.0083914606618498
58534,Marisel,-0.0,0.0,1.0
58552,Mintiu Gherlii,0.34729298805337305,0.10711810547299605,1.1199689523660248
58623,Mociu,1.126591528241843,0.43938900462697983,1.7837680820630686
58721,Moldovenesti,1.1757311177300422,0.5208369303310563,2.0869721881757397
58794,Palatca,1.2073836705707364,0.4922397847464549,1.9694335435490151
58856,Panticeu,0.8143070849158915,0.30515954425473624,1.4391792989765282
58918,Petrestii De Jos,0.20556454357977344,0.05758406675985184,1.0611026031381603
58990,Ploscos,0.12862243565642703,0.03487272854591916,1.0361327770723743
59041,Poieni,0.3499710220089792,0.11140019677470403,1.1253659930717537
59130,Recea-Cristur,0.790995327343006,0.3283570573117748,1.4888863359414426
59238,Risca,-0.0,0.0,1.0
59283,Sacuieu,0.5673907203525781,0.23158986523776948,1.3013883533816617
59327,Savadisla,1.108774544353586,0.5149222870696919,2.0615253460298057
59416,Sic,0.26517169702818133,0.07851168739842906,1.0852009584112605
59434,Sancraiu,0.7515894984034088,0.32941853127144405,1.4912431175529384
59498,Sanmartin,0.7445653394670531,0.2677681253143235,1.3656876114950167
59586,Sanpaul,0.7179082953830588,0.2880853152965107,1.4046626955257955
59657,Suatu,1.3772198721324718,0.5810465175914585,2.3868998396935446
59693,Tritenii De Jos,0.45339550394542905,0.15967374292434944,1.1900139875195817
59764,Tureni,1.1806657844224357,0.484590082644628,1.9402032563345226
59826,Taga,0.5379083021411273,0.17446469040089085,1.2113352250015972
59880,Unguras,1.04671069367217,0.4805804784485056,1.9252260619951722
59942,Vad,0.09180316348150726,0.02041931538820352,1.0208449551006569
60026,Valea Ierii,0.11327430349709672,0.029843893480257178,1.0307619498343588
60062,Viisoara,1.196462052264704,0.4852863211120101,1.942827713769807
60099,Vultureni,0.8310588485697792,0.3018167458010307,1.4322887207418162
60169,Negreni,0.24691340091017924,0.06437889343864633,1.0688087228763523
60419,Municipiul Constanta,0.5373619838916384,0.1387893815408333,1.161156142952752
60455,Oras Eforie,0.7095983550908899,0.2000168555325308,1.2500263373244913
60482,Municipiul Mangalia,0.6027842129749758,0.1735096797631822,1.209935525576955
60507,Oras Navodari,0.35068271003608115,0.08406473958604632,1.0917802198684365
60534,Oras Techirghiol,0.8814058481953257,0.29873093059254274,1.4259861779515781
60570,Agigea,0.5362784211054997,0.16733430927812576,1.200962176228321
60598,23-Aug,0.49734812155712205,0.16871185232170505,1.202952312977035
60632,Limanu,0.550249894045975,0.151759767133277,1.1789113051386255
60687,Oras Ovidiu,0.5738821793371609,0.1617290268071886,1.1929316795870841
60721,Tuzla,0.460437479564225,0.1388638370463111,1.1612565387685143
60776,Oras Cernavoda,0.4434658847046681,0.11997346917857621,1.136329377554779
60801,Oras Harsova,0.7957491165484578,0.2737821354850817,1.3769972467806972
60847,Municipiul Medgidia,1.0198057351811192,0.3474814007099948,1.5325233657524606
60883,Adamclisi,0.15495722011811952,0.043882599029929414,1.0458966639299803
60945,Albesti,0.20353105455675674,0.05548787899949048,1.058747662169452
61005,Aliman,0.015633924754095644,0.0028684056999379592,1.0028766571196166
61069,Oras Baneasa,1.1030874648796327,0.44629630631632633,1.8060200995720497
61121,Castelu,1.1254962843204337,0.3848911813699246,1.6257286023424695
61167,Cerchezu,-0.0,0.0,1.0
61210,Chirnogeni,0.07028168815315339,0.015336418894459691,1.0155752880361846
61256,Ciobanu,-0.0,0.0,1.0
61283,Ciocarlia,0.5688091808450536,0.21502170355597028,1.2739205714731525
61318,Cobadin,1.0587641687731366,0.3665773840154387,1.5787248114683254
61372,Cogealac,0.03110425615562396,0.005385877898400726,1.0054150426569657
61452,Comana,0.5132554234356012,0.1804653970050557,1.2202047312530244
61513,Corbu,0.09640630269378925,0.021098949702747616,1.0215537103534016
61559,Crucea,0.0443347751221687,0.008659992522917603,1.008735643127081
61620,Cumpana,0.5235650289580069,0.14940472074852562,1.1756472489243088
61675,Deleni,0.13451924024219203,0.03684941171983769,1.0382592422911119
61737,Dobromir,0.9589355036469019,0.47180736430720815,1.8932486604785255
61808,Garliciu,-0.0,0.0,1.0
61826,Ghindaresti,0.17209818872559737,0.047054139451538024,1.049377557949049
61871,Independenta,0.9918254386501774,0.369998888888889,1.587298787832826
61951,Ion Corvin,0.2831418739901533,0.07856799995341357,1.0852672795707565
62020,Istria,0.025596039426134098,0.005076109265841788,1.0051020076139654
62057,Lipnita,0.463168808268655,0.15342873656571043,1.1812354649782173
62137,Mereni,0.5412017876788605,0.18085922349088202,1.220791381258834
62191,Mihail Kogalniceanu,0.50275829611605,0.13909574468085117,1.1615693543404388
62253,Mihai Viteazu,0.3080151918607503,0.10127380122078944,1.1126859341124753
62280,Mircea Voda,0.04292391350118242,0.0093080258074425,1.0093954791700304
62360,Oras Murfatlar,0.5936009979240613,0.18079225065815796,1.22069157769004
62397,Oras Negru Voda,0.3319338460579771,0.09069827339992564,1.0997449699551887
62440,Nicolae Balcescu,0.20436193559669474,0.049858443670922625,1.0524747531973586
62486,Oltina,-0.0,0.0,1.0
62538,Ostrov,0.28955406315578713,0.08490689348210656,1.092784977700459
62609,Pantelimon,-0.0,0.0,1.0
62672,Pecineaga,0.2956160095092877,0.07787031544020029,1.0844461649419448
62707,Pestera,-0.0,0.0,1.0
62761,Poarta Alba,0.19889736603944513,0.04554431410950044,1.0477175784929271
62798,Rasova,-0.0,0.0,1.0
62823,Saraiu,-0.0,0.0,1.0
62878,Sacele,0.020760441863596872,0.003980083677183721,1.0039959880439717
62903,Seimeni,-0.0,0.0,1.0
62949,Silistea,0.1862830160396991,0.0551793517409791,1.0584019325177276
62985,Targusor,-0.0,0.0,1.0
63045,Topalu,-0.0,0.0,1.0
63072,Topraisar,0.4109364366837401,0.13931050732921002,1.1618591937226026
63125,Valu Lui Traian,0.782832048905415,0.259765587681304,1.3509234147432017
63152,Lumina,0.42405996309184624,0.11706908557417772,1.1325914447681433
63161,Dumbraveni,-0.0,0.0,1.0
63170,Vulturu,-0.0,0.0,1.0
63189,Tortoman,-0.0,0.0,1.0
63198,Amzacea,0.735937069209256,0.25441719711989985,1.3412326520100994
63278,Horia,0.027700014548547792,0.005565819361817326,1.0055969710918882
63286,Costinesti,0.11131328463249467,0.022675621209167218,1.023201734962574
63294,Baraganu,0.2052909617775318,0.05006564056134011,1.0527043158970744
63300,Cuza Voda,0.7864546465839443,0.35944326832124673,1.5611419731383165
63318,Saligny,-0.0,0.0,1.0
63326,Gradina,0.299603392963207,0.09403071009807484,1.1037901738460185
63334,Fantanele,-0.0,0.0,1.0
63394,Municipiul Sfantu Gheorghe,0.853915462862014,0.3591618070734167,1.5604563071267563
63447,Oras Baraolt,0.2847499249356455,0.07859412328682036,1.0852980486375665
63526,Oras Covasna,1.110617416346073,0.47940493868771994,1.920878767999199
63553,Comandau,0.34833203459108597,0.11031273689134036,1.1239904643637317
63580,Oras Intorsura Buzaului,0.05825782083911404,0.01205656693598589,1.0122037016821839
63633,Barcani,0.22080747822303293,0.06432555026321785,1.0687477896626476
63688,Sita Buzaului,0.012434068210292738,0.0022050689784560706,1.0022099420531216
63740,Municipiul Targu Secuiesc,0.503122803641738,0.1648258056488041,1.1973550030204763
63777,Aita Mare,0.43305785407660496,0.16212602988600966,1.1934969168023597
63802,Batani,0.6547303839731147,0.2460847933806568,1.326409112351154
63866,Belin,1.4410725581012724,0.6073533994044442,2.5468194515964915
63893,Bodoc,0.26261470400529713,0.07723222540680474,1.0836962749819181
63937,Borosneu Mare,0.29161228194523975,0.08255411432573267,1.0899825435099755
64005,Brates,0.12552482654559327,0.03384412964343664,1.0350296786283009
64041,Bradut,0.9357337866355188,0.3519006976372031,1.5429734245265612
64096,Bretcu,1.015726864572758,0.4088973051697039,1.691753410610143
64130,Catalina,0.09714036526396821,0.023064715110672762,1.0236092558713197
64194,Cernat,0.11253449492095882,0.027207456940475994,1.0279684061463978
64238,Chichis,1.0405717984425098,0.5016631129311881,2.006674653128611
64265,Dobarlau,0.1250677937184993,0.029270421972452443,1.0301530133983636
64318,Ghelinta,0.18060872396973354,0.04514815989923737,1.047282895631717
64345,Ghidfalau,0.11960154197731249,0.029252082719814276,1.0301335518718102
64390,Haghig,1.5672635142176525,0.6583018568594352,2.9265596552821442
64425,Ilieni,0.567077194606881,0.22390704258112992,1.288505443118309
64461,Lemnia,0.16827333166636296,0.04327222876667969,1.0452294059687401
64504,Malnas,0.32714749707465596,0.11266815357207993,1.1269740898240512
64568,Moacsa,0.355774445747585,0.10343875557233695,1.1153727714812935
64602,Ojdula,1.0506664519247135,0.426917736747528,1.7449501827618925
64639,Ozun,0.7291824338342009,0.2631953638886293,1.3572118727125468
64719,Poian,0.03758600950488712,0.007958940597568853,1.0080227935347383
64773,Reci,0.10652677687071549,0.02768817913370869,1.0284766455981575
64826,Sanzieni,0.06885725218217298,0.014927841670524855,1.0151540590649117
64871,Turia,0.08569009504933357,0.02125836132408554,1.0217200949505376
64906,Valea Crisului,0.11916821217935596,0.02827324070053605,1.0290958753887962
64942,Valcele,1.3688163680861742,0.579226061911885,2.37657304666666
64997,Varghis,0.054129892789432706,0.012254436151498904,1.0124064704515123
65011,Zagon,0.9995624762537576,0.49969676230733495,1.998787784408258
65048,Zabala,1.1334025109349348,0.44969790402358134,1.8171837020276433
65099,Valea Mare,0.09702043712493197,0.024710959768267537,1.0253370629104948
65105,Mereni,0.10545940491609888,0.027350362416043605,1.0281194392710427
65113,Arcus,0.25123240384659884,0.07194242066704404,1.0775193503820666
65121,Bixad,0.2159450066217252,0.056679834820096864,1.060085469294815
65139,Micfalau,0.17177607044875934,0.04681214378896925,1.0491111416117385
65147,Dalnic,0.13306748290765347,0.03126947248482248,1.0322788139701033
65154,Estelnic,0.06558444313806877,0.015410029621501398,1.0156512153130886
65342,Municipiul Targoviste,0.3362153908382641,0.09281664997331707,1.102312999869968
65379,Aninoasa,0.01729332586306077,0.0029146091261373908,1.0029231289043188
65413,Doicesti,0.014796684120662793,0.002692389094542058,1.002699657623286
65431,Razvad,0.05492182490992892,0.009447010560531321,1.0095371077178588
65477,Sotanga,0.01950446899998724,0.0037026360804151004,1.0037163965443494
65501,Ulmi,0.1438615476789333,0.04002984700390577,1.0416990537455477
65609,Oras Fieni,0.05007708504364628,0.009458937268431389,1.0095492631495224
65645,Motaieni,0.04124595012807966,0.008879941772806044,1.0089595016255544
65681,Oras Gaesti,0.1491740912083583,0.03838618998758059,1.0399185094763612
65707,Gura Foii,0.05842745555499332,0.013422205989773728,1.0136048125867656
65752,Petresti,0.032188832511777475,0.005967898334077071,1.006003727972241
65841,Municipiul Moreni,0.14140726565116862,0.036151791487256335,1.0375077643636854
65869,Iedera,0.436982351837734,0.1640518792725476,1.1962464837289037
65921,Oras Pucioasa,0.08743772986221345,0.020202303219678752,1.0206188515099237
66009,Branesti,-0.0,0.0,1.0
66081,Oras Titu,0.23277661376819497,0.0704121452609936,1.0757455520766919
66152,Branistea,0.15567822721428076,0.044135724077386085,1.046173630701687
66198,Baleni,1.3591717525013807,0.4915384711990717,1.9667171326771464
66223,Barbuletu,-0.0,0.0,1.0
66330,Bezdead,-0.0,0.0,1.0
66401,Bilciuresti,0.12791429715016803,0.03215931116876092,1.0332278974627491
66438,Buciumeni,-0.0,0.0,1.0
66474,Bucsani,0.18932270069319823,0.05119833305212329,1.0539610488004507
66526,Candesti,-0.0,0.0,1.0
66580,Cobia,-0.0,0.0,1.0
66697,Cojasca,0.7664337414557666,0.34467130367027654,1.5259517942685328
66731,Comisani,0.015835059200182376,0.0026383777343409465,1.0026453571858394
66768,Contesti,0.624533192232529,0.2632598545203073,1.357330676406806
66857,Corbii Mari,0.48777899039660194,0.18955228786701173,1.2338858942153539
66955,Cornatelu,0.2350843961807622,0.07392117323283398,1.0798216859043028
67014,Cornesti,0.012786918194862676,0.002276928876480344,1.00228212511305
67121,Costestii Din Vale,0.7527828954258075,0.3386799550487096,1.5121271578478392
67167,Crangurile,0.7855602922535472,0.35888671875,1.5597867479055598
67256,Darmanesti,0.11253958183337603,0.02960749189287637,1.0305108413817308
67292,Dobra,0.015167197704947602,0.00277007777378091,1.0027777724194207
67327,Dragodana,0.03238824254986505,0.006046097337006562,1.0060828749912927
67407,Dragomiresti,0.34094060652262004,0.11882573777187111,1.1348493060514608
67470,Finta,-0.0,0.0,1.0
67522,Glodeni,0.01800645982959157,0.003375924759037696,1.0033873602323138
67595,Gura Ocnitei,0.3851968873060454,0.13916542534907106,1.1616633781298842
67648,Gura Sutii,0.36227158179260976,0.12851972953920732,1.1474729077587182
67675,Hulubesti,-0.0,0.0,1.0
67737,I. L. Caragiale,0.6817324792013005,0.28056548316087127,1.3899805702867158
67773,Lucieni,0.12582185998419712,0.03394246865378592,1.0351350386001201
67835,Ludesti,0.8295146112387881,0.38656238597437187,1.630157618535309
67906,Lunguletu,0.006797825510382136,0.0011084422972451602,1.0011096723049642
67942,Malu Cu Flori,-0.0,0.0,1.0
68002,Manesti,0.5602005720877952,0.22769219212278102,1.2948205233721777
68048,Matasaru,0.39311604249583104,0.14289651384856783,1.1667202574221254
68128,Mogosani,0.1780386872437149,0.05214808966786677,1.0550171277806402
68182,Moroeni,0.6930292132291985,0.30280849811588606,1.4343261461127483
68253,Morteni,0.05760207160221676,0.013196382444046417,1.0133728557630648
68280,Nucet,0.2982348782878412,0.09650262911286966,1.1068100829315255
68324,Ocnita,-0.0,0.0,1.0
68342,Odobesti,0.4180172717354816,0.1548051884799173,1.1831591798363033
68404,Pietrosita,0.034017078936433076,0.00707841777991125,1.0071288789635175
68431,Poiana,0.47064307228676905,0.18083210694593266,1.220750969952868
68468,Potlogi,0.9296044269469561,0.4520044603234389,1.8248323710631327
68529,Produlesti,0.31772712758411026,0.1085135393322827,1.1217220273328736
68565,Pucheni,-0.0,0.0,1.0
68627,Oras Racari,0.26082347871319167,0.08432635700659907,1.0920921527575373
68716,Runcu,0.010906631945798464,0.00189798168010058,1.0019015908647249
68789,Salcioara,0.025211865892934702,0.0049874999999999226,1.0050124998429668
68887,Selaru,0.07666383403777065,0.01858680432810833,1.018938816402793
68921,Tatarani,0.14785845102149398,0.0414083935261067,1.0431971167350655
68976,Uliesti,0.010704617325289368,0.0018578711295342831,1.0018613292393908
69063,Valea Lunga,-0.0,0.0,1.0
69170,Valea Mare,0.26447536283754725,0.0858304067957607,1.093888932025094
69250,Vacaresti,0.07611899027901431,0.01716444075562129,1.0174642040514057
69303,Valeni-Dambovita,-0.0,0.0,1.0
69330,Visina,-0.0,0.0,1.0
69394,Visinesti,-0.0,0.0,1.0
69447,Varfuri,-0.0,0.0,1.0
69526,Voinesti,0.02097945586224543,0.003631391298408615,1.0036446263628687
69615,Vulcana-Bai,-0.0,0.0,1.0
69900,Municipiul Craiova,0.19083983830519913,0.048215723588605486,1.0506582476550232
69964,Bucovat,-0.0,0.0,1.0
70094,Isalnita,0.15725475512608278,0.04255533843313675,1.0444467864737945
70110,Podari,0.4593889780693148,0.17320203079998786,1.2094853123158655
70174,Simnicu De Sus,0.02687406730241545,0.005372694396263533,1.0054017161664413
70316,Municipiul Bailesti,0.4690996044812859,0.178860565808991,1.2178199686454048
70352,Municipiul Calafat,0.3178090734468212,0.10439879416445474,1.1165683939282514
70414,Oras Filiasi,0.2714082190215108,0.08870434873113942,1.097338716153896
70502,Oras Segarcea,0.5379905402896967,0.213630822007983,1.2716673389380373
70520,Afumati,0.18097056090732716,0.053221421514463296,1.0562131661233782
70566,Almaj,-0.0,0.0,1.0
70637,Amarastii De Jos,0.7745111529134858,0.3520336226652008,1.5432899529651176
70673,Amarastii De Sus,0.4424080837272288,0.16672501108543947,1.2000840218456796
70726,Apele Vii,0.037166684259643194,0.007854566158858267,1.0079167487859606
70744,Argetoaia,-0.0,0.0,1.0
70879,Oras Bechet,0.9379593904026364,0.4576167815656125,1.8437148606598541
70897,Bistret,0.6510361784517137,0.27836010006804734,1.3857326903546983
70940,Barca,0.7513877468889366,0.33782812806998996,1.5101819367309182
70968,Botosesti-Paia,0.03573444092438398,0.007499893735762431,1.0075565671866695
70986,Brabova,-0.0,0.0,1.0
71055,Bradesti,0.047533181324097666,0.010501990444413023,1.0106134528245587
71126,Bralostita,-0.0,0.0,1.0
71199,Bratovoesti,0.01365679962141151,0.0024554904577751557,1.0024615347328232
71260,Breasta,0.3835301379076103,0.13838362970284823,1.160609332033841
71340,Bulzesti,-0.0,0.0,1.0
71457,Calopar,0.7120640548905479,0.31409875074360494,1.4579358196010406
71518,Caraula,0.9054754799134439,0.43592454006800996,1.772812453356097
71536,Carpen,-0.0,0.0,1.0
71572,Castranova,0.10925908403907372,0.02855693196655351,1.0293964030484701
71607,Calarasi,0.006313901209034596,0.0010195409412425693,1.0010205814658308
71634,Celaru,0.11667292800961471,0.030942658313569016,1.0319306783845423
71698,Cerat,0.9393084853070002,0.45852515199066124,1.8468078502193939
71723,Cernatesti,-0.0,0.0,1.0
71787,Cetate,0.6735790155372288,0.29140553614619735,1.411244443770196
71812,Cioroiasi,0.03132631201465251,0.006426668429220017,1.0064682376479046
71858,Ciupercenii Noi,0.04930611205851779,0.010290718063951432,1.0103977180489012
71885,Cosoveni,0.6136676868917942,0.25714391600397746,1.3461557649507712
71910,Cotofenii Din Dos,0.029894291558153548,0.00608425451634953,1.0061214992759662
71956,Daneti,-0.0,0.0,1.0
72007,Oras Dabuleni,0.10055787256092028,0.02581047037967532,1.0264943007442653
72034,Desa,0.10600240672740263,0.023986587585834496,1.0245760839766573
72052,Diosti,0.0736436287689068,0.017709311070241096,1.0180285848881823
72098,Dobresti,0.02883611725299235,0.005833283418747115,1.0058675102691093
72150,Dragotesti,0.07274376702041915,0.01592782128871484,1.016185622999294
72221,Dranic,0.06403343707880102,0.014974812178091046,1.015202466254902
72276,Farcas,0.4748231432419644,0.1829483225541455,1.2239127923047064
72383,Galicea Mare,0.010924779497385417,0.001901590861449698,1.0019052137985982
