,RM_Adulti,RM_Barbati,RM_femei,RM_cancer,RM_cardio,RM_vatamari,RM5_boli_diareice,RM5_HIV,RM5_vatamari,RM5_malaria,RM5_pojar,RM5_neonatal,RM5_pneumonie,SV,Tuberculoza,Polio
Ethiopia,0.9714298571624238,1.0242628319467673,0.9013089683272169,0.509515223681387,0.4545151477769674,0.4494894592855707,1.0426302700898382,0.05212910497549086,-0.8936194706821916,0.25461829344203046,1.3806519286313246,-0.9099633360705902,1.429320960930189,-1.486506553611568,1.1957971055036845,-0.07369893394523817
Fiji,0.08415061108341167,-0.035698168405651425,0.1637840345226171,-1.4464524439007693,0.7061244358598613,-0.8101527118072346,0.22588017371282337,-0.34129369176778757,-0.5767791969879528,-0.5105110198596666,-0.6427927900606745,-0.14002603102464262,-0.26324323783748366,0.14784251300709864,-0.7074604191584393,-0.12048805977231372
Finland,-0.9651535408013332,-0.970957874598962,-0.9351281168462364,-0.5165661757059736,-1.2276726639772377,-0.41651453334073296,-1.1625949901281019,-0.36315051380908087,0.47935504865951056,-0.5105110198596666,-0.6427927900606745,0.8328947453515998,-1.2968702294513295,1.237408557419543,-0.8216558706381667,-0.12048805977231372
France,-0.9960154276214728,-0.9865455363688506,-0.9720043635364665,0.3491900050271119,-1.8243461185738146,-0.6526974404206339,-1.1489824885218183,-0.36315051380908087,0.8490020346361228,-0.5105110198596666,-0.6427927900606745,0.6579089942047937,-1.3743922538223678,1.3282057277872468,-0.7835907201449243,-0.12048805977231372
Gabon,0.477639668040191,0.5176638244253907,0.407167262678135,0.8622307047207922,0.2747942277177574,0.42980755036224566,-0.07359486162541531,0.7406189992762282,-0.6823926215526991,3.039187269720338,1.4770064390452293,-0.5669912638228499,-0.06943817690988756,-0.578534849934531,0.7263269160870273,-0.12048805977231372
Gambia,0.4699241963351561,0.5020761626555021,0.429293010692273,0.41332009248882196,0.29636073812486263,0.5478990039021961,0.3620051897756592,-0.22108117054067472,-0.6559892654115125,3.1771614081845785,0.5616385901131343,-0.4619998131347661,0.55073801805842,-0.6693320203022347,0.5486895471185623,-0.12048805977231372
Georgia,-0.6025263706646934,-0.7683182715904113,-0.38935966583083265,-1.2861272252464941,1.5256518313298586,-1.1053813456571109,0.3620051897756592,-0.36315051380908087,-1.0256362513881245,-0.47288170936941926,-0.594615534853722,0.6229118439754324,0.16312789620322785,0.6018283648456171,-0.36487406471925704,-0.07369893394523817
Germany,-1.042308257851682,-0.970957874598962,-1.0752578542691105,0.3171249612962569,-1.1557842959535536,-1.0266537099638104,-1.2442699997658035,-0.35222210278843424,0.4001449802359507,-0.5105110198596666,-0.6427927900606745,0.524919823333221,-1.3614719164271947,1.3282057277872468,-0.815311678889293,-0.12048805977231372
Ghana,0.5316479699754352,0.6267774568146103,0.429293010692273,0.22092983010369183,0.23166120690354705,0.3117160968222952,0.3620051897756592,0.25976891436777677,-0.5503758408467662,3.6287131340675476,0.7543476109409437,-1.0289536468504183,0.4344549815018623,-0.6693320203022347,0.44718247913658243,-0.12048805977231372
Greece,-1.1348939183121007,-1.0878653378731258,-1.1342598489734783,0.028539567718561688,-0.817908966242239,-0.90856225642386,-1.2714950029783705,-0.36315051380908087,0.18891813110645805,-0.5105110198596666,-0.6427927900606745,1.3858497189755075,-1.1159855059189063,1.237408557419543,-0.7518697614005555,-0.12048805977231372
Grenada,0.13044344131362098,0.30723039053189577,-0.027972448266578805,2.176897497685848,0.5479700262077565,-0.5936517136506587,-1.0536949772778332,-0.0790118272722686,0.03049799425933868,-0.5105110198596666,-0.6427927900606745,0.041959150168035454,-0.22448222565196432,0.14784251300709864,-0.8533768293825355,-0.12048805977231372
Guatemala,0.06871966767334188,-0.02011050663576291,0.1637840345226171,-1.2219971377847842,-1.3211275424080269,0.3313980057456202,0.498130205838495,-0.06808341625162198,-0.9464261829645648,-0.4603386058726701,-0.594615534853722,-0.4130038028136607,0.48613633108255466,-0.033751827728308766,-0.3585298729703833,-0.12048805977231372
Guinea,1.040869102507738,1.0476443246016,0.9971872097218147,0.7981006172590822,0.43294863736986217,1.2958115429885493,1.0426302700898382,-0.11179706033420851,-0.9728295391057514,2.562549336843871,2.006956246321705,-1.0079553567128017,1.2484362373977658,-1.123317872140753,0.3710521781500975,-0.12048805977231372
Guinea-Bissau,1.4266426877594822,1.3048407438047605,1.4913289153708966,0.8942957484516473,0.555158863010125,1.1186743626786235,1.31488030221551,-0.0790118272722686,-0.9728295391057514,2.1235407144576515,0.9952338869757054,-1.3369285688687973,1.5714446722770925,-1.486506553611568,0.33933121940572875,-0.12048805977231372
Guyana,0.8634132532919354,0.8294170598231608,0.9086842176652629,-1.4464524439007693,1.1086992967924916,0.3117160968222952,1.5871303343411816,0.4783371347807092,0.2945315556712045,-0.4227092953824227,-0.6427927900606745,-0.6649832844650613,-0.7800567336444064,-0.21534616846371615,-0.24433442149065587,-0.12048805977231372
Haiti,0.5933717436157143,0.525457655310335,0.6505504908336529,-0.6127613068985387,0.21728353329881026,-0.8495165296538848,1.0426302700898382,0.5439076009045891,-1.2368631005176172,-0.4227092953824227,-0.40190651402591265,-1.1759416778137357,1.1579938756315542,-1.2141150425084568,1.3607460909744018,0.20703582101721513
Honduras,-0.08558976642735588,-0.2305439405292578,0.04578004511388117,0.25299487383454683,-0.1709136540290832,-0.2984230798007824,0.3620051897756592,0.32533938049165645,-0.23353556715252713,-0.4603386058726701,-0.6427927900606745,-0.007036860153069989,0.3310922823404779,0.05704534263939493,-0.3204647224771408,-0.12048805977231372
Hungary,-0.2784765590532281,-0.573472499466805,0.008903798423651181,2.2410275851475583,-0.05589226519118885,-0.27874117087745737,-1.2578825013720871,-0.36315051380908087,0.13611141882408487,-0.5105110198596666,-0.6427927900606745,0.9588844861773002,-0.9480211197816564,0.6926255352133208,-0.6567068851674494,-0.12048805977231372
Iceland,-1.188902220247345,-1.0177208599086276,-1.3112658330865823,0.15679974264198177,-1.4936596256648684,-0.9282441653471851,-1.2714950029783705,-0.36315051380908087,-0.04871207416422101,-0.5105110198596666,-0.6427927900606745,1.2458611180580623,-1.4519142781934062,1.4190028981549505,-0.8597210211314092,-0.12048805977231372
India,0.22302910177403965,0.2760550669921188,0.14165828650847914,-0.7089564380911038,0.4041932901603886,0.7053542752887968,1.4510053182783458,-0.2866516366645545,-0.7616026899762587,-0.39762308838892446,1.1397656525965627,0.13995117081024733,0.9383481399136122,-0.39694050919912355,0.1807264256838851,12.418997661883935
Indonesia,0.022426837443132553,0.22929208168245324,-0.16072693635140675,0.028539567718561688,-0.07745877559829405,0.11489700758904432,1.178755286152674,-0.36315051380908087,-0.6031825531291394,-0.447795502375921,1.6215382046660862,-0.39200551267604367,0.4086143067115163,0.05704534263939493,0.8278339840690072,-0.12048805977231372
Iran (Islamic Republic of),-0.2784765590532281,-0.30848224937870034,-0.23447942973186672,-0.5806962631676837,0.6773690886503877,1.0202648180619982,-0.5228074146327736,-0.35222210278843424,2.0371530609895188,-0.48542481286616834,-0.6427927900606745,1.378850288929635,-0.6250126849023295,0.05704534263939493,-0.6884278439118181,-0.12048805977231372
Iraq,-0.2630456156431583,-0.26951309495397907,-0.26398042708405073,-0.6127613068985387,0.9793002343498604,1.1777200894485989,0.498130205838495,-0.330365280747141,0.16251477496527159,-0.4227092953824227,-0.40190651402591265,0.5319192533790928,0.8220651033570547,-0.6693320203022347,-0.5298230501899744,-0.12048805977231372
Ireland,-1.0268773144416123,-0.9164010584043523,-1.1047588516212943,0.6377753986048071,-1.1342177855464484,-0.90856225642386,-1.2714950029783705,-0.36315051380908087,-0.5767791969879528,-0.5105110198596666,-0.40190651402591265,1.2528605481039348,-1.283949892056156,1.1466113870518393,-0.7962791036426717,-0.12048805977231372
Israel,-1.119462974902031,-1.0255146907935717,-1.1637608463256623,0.06060461144941671,-1.6949470561311835,-1.0069718010404853,-1.1898199933406692,-0.36315051380908087,0.2153214872476448,-0.5105110198596666,-0.6427927900606745,0.6719078542965379,-1.4002329286127138,1.237408557419543,-0.8280000623870405,-0.12048805977231372
Italy,-1.18118674854231,-1.064483845218293,-1.2448885890441683,0.09266965518027173,-1.4217712576411843,-1.0266537099638104,-1.2714950029783705,-0.34129369176778757,-0.2863422794349003,-0.5105110198596666,-0.6427927900606745,1.315855418516785,-1.3227109042416754,1.4190028981549505,-0.8280000623870405,-0.12048805977231372
Jamaica,-0.5330871253193794,-0.3864205582281429,-0.6474933926624425,0.6377753986048071,-0.32906806368118796,-1.3612461616603369,0.03530515122485319,0.3034825584503632,-0.7087959776938856,-0.5105110198596666,-0.6427927900606745,0.6229118439754324,-0.25032290044231037,0.6926255352133208,-0.8343442541359142,-0.12048805977231372
Japan,-1.2043331636574148,-1.0878653378731258,-1.2670143370583062,-0.3883060007825536,-1.9106121602022355,-0.8298346207305597,-1.2170449965532362,-0.36315051380908087,1.7203127872952797,-0.5105110198596666,-0.5464382796467697,-0.2240191915751098,-0.9480211197816564,1.6005972388903578,-0.6693952686651968,-0.12048805977231372
Jordan,-0.5253716536143446,-0.5033280215023067,-0.5516151512678446,0.41332009248882196,0.08788447085617909,0.41012564143892055,0.22588017371282337,-0.35222210278843424,-0.7351993338350722,-0.47288170936941926,-0.6427927900606745,0.8538930354892164,0.05976519704184317,0.32943685374250603,-0.8470326376336618,-0.12048805977231372
Kazakhstan,0.6088026870257841,0.05003397132873538,1.1225664484685967,1.1508160982984874,2.453011778835382,1.5516763589917755,0.7703802379641667,-0.36315051380908087,0.45295169251832385,-0.4101661918856736,-0.594615534853722,-0.007036860153069989,0.7316227415908428,-0.12454899809601247,0.009433248464293964,-0.12048805977231372
Kenya,1.6966841974357034,1.7880582586713043,1.5724566580894026,0.25299487383454683,0.21009469649644186,0.272352278975645,1.0426302700898382,1.2323974952053263,-0.6295859092703259,1.1953510556982154,0.898879376561801,-1.329929138822925,1.119232863446035,-1.2141150425084568,1.779462746400069,-0.12048805977231372
Kiribati,0.07643513937837677,0.026652478673902618,0.09740679048020315,-2.53666393074984,-0.710076414206713,-1.1644270724270862,1.7232553504040173,-0.36315051380908087,-0.999232895246938,-0.4227092953824227,0.6098158453200868,-1.4769171697862422,0.03392452225149711,-0.30614333883141986,1.779462746400069,-0.12048805977231372
Kuwait,-1.1657558051322403,-0.9787517054839062,-1.3481420797768122,-1.7029727937476096,-0.4512782893214507,-0.9282441653471851,-1.1762074917343857,-0.36315051380908087,0.7433886100713764,-0.5105110198596666,-0.6427927900606745,-0.538993543639361,-0.8834194328057909,0.8742198759487282,-0.7074604191584393,-0.12048805977231372
Kyrgyzstan,0.15358985642872566,-0.13701796990992673,0.407167262678135,-0.8051515692836688,1.6550508937724897,0.17394273435901958,0.6342552219013308,-0.36315051380908087,0.4001449802359507,-0.39762308838892446,-0.594615534853722,0.041959150168035454,0.7057820668004968,-0.21534616846371615,-0.02863190202894851,-0.12048805977231372
Lao People's Democratic Republic,0.7631121211264819,0.9697060157521574,0.554672249439055,0.6057103548739521,0.7492574566740716,1.197401998371924,0.9065052540270024,-0.36315051380908087,-0.7351993338350722,-0.4227092953824227,2.1996652671495145,-0.6089878440980835,1.0158701642846508,-0.9417235314053458,0.14266127519064262,-0.12048805977231372
Latvia,-0.08558976642735588,-0.5500910068119722,0.37029101598790504,0.7981006172590822,0.7923904774882821,1.000582909138673,-1.2714950029783705,-0.36315051380908087,1.6411027188717202,-0.5105110198596666,-0.6427927900606745,0.6999055744800272,-1.2968702294513295,0.5110311944779135,-0.3585298729703833,-0.12048805977231372
Lebanon,-0.425070521448891,-0.3552452346883659,-0.4557369098732466,-1.3181922689773493,0.5839142102195986,0.3313980057456202,-1.1353699869155347,-0.36315051380908087,1.5618926504481603,-0.5105110198596666,-0.6427927900606745,1.5188388898470806,-1.3097905668465024,0.23863968337480235,-0.7709023366471768,-0.12048805977231372
Lesotho,2.2521981601982155,1.9205533837153566,2.656618310782164,0.25299487383454683,0.23166120690354705,0.1345789165123694,-0.7406074403333108,5.778616479794323,-0.7616026899762587,-0.5105110198596666,-0.594615534853722,-0.7279781548779118,-0.8446584206202717,-2.394478257288605,2.6232402490002773,-0.12048805977231372
Liberia,1.7043996691407384,1.694532288051973,1.6462091514698625,1.2149461857601975,0.8139569878953873,3.7166863405575348,1.0426302700898382,0.030272282934197633,-0.8936194706821916,1.8601355410259195,2.247842522356467,-0.9869570665751848,1.5197633226964005,-2.03128957581779,0.9356852437998608,-0.12048805977231372
Libyan Arab Jamahiriya,-0.5793799555495888,-0.5656786685818608,-0.6327428939863505,-1.6709077500167544,0.28198306452012584,-0.5149240779573584,-0.12804486805054968,-0.35222210278843424,-0.6559892654115125,-0.5105110198596666,-0.594615534853722,0.8678918955809611,-0.35368559960369506,0.6018283648456171,-0.739181377902808,-0.12048805977231372
Lithuania,-0.24761467223308856,-0.6592046392011918,0.17115928386066312,0.9584258359133573,0.13820632847275788,1.0793105448319733,-1.2306574981595197,-0.36315051380908087,3.251707443484101,-0.5105110198596666,-0.6427927900606745,-0.12602717093289842,-0.7671363962492334,0.5110311944779135,-0.39659502346362574,-0.12048805977231372
Luxembourg,-1.0345927861466473,-0.939782551059185,-1.0973836022832484,0.09266965518027173,-1.4002047472340793,-0.5936517136506587,-1.2714950029783705,-0.36315051380908087,2.591623539954437,-0.5105110198596666,-0.6427927900606745,0.755901014847005,-1.3097905668465024,1.3282057277872468,-0.7962791036426717,-0.12048805977231372
Madagascar,0.48535513974522587,0.5410453170802234,0.42191776135422704,0.509515223681387,0.41857096376512537,0.6069447306721714,1.0426302700898382,-0.22108117054067472,-0.7087959776938856,2.0106527829869094,1.7660699702869433,-1.2319371181807135,1.2225955626074196,-0.7601291906699383,0.4979360131275724,-0.07369893394523817
Malawi,2.121035141212622,2.14657447937874,2.0223468677102083,0.6057103548739521,0.41857096376512537,0.4691713682088958,1.178755286152674,1.1668270290814466,-0.8936194706821916,1.2580665731819611,-0.49826102443981735,-1.5049148899697313,1.4680819731157082,-2.03128957581779,1.8111837051444377,-0.12048805977231372
